time,open_price,high,low,close
2017-09-04 23:59:59,1.57665002346039,1.57665002346039,0.613009989261627,1.04956996440887
2017-09-05 23:59:59,1.03251004219055,1.11944997310638,0.740621984004974,0.973716020584106
2017-09-06 23:59:59,0.990521013736725,1.1713000535965,0.735499978065491,1.08614003658295
2017-09-07 23:59:59,1.03434002399445,1.5082700252533,0.956745028495789,1.36621999740601
2017-09-08 23:59:59,1.39804005622864,1.40392994880676,0.94660097360611,1.00682997703552
2017-09-09 23:59:59,1.00919997692108,1.03377997875214,0.863061010837555,0.989301025867462
2017-09-10 23:59:59,0.982078015804291,1.00276005268097,0.852384984493256,0.942158997058868
2017-09-11 23:59:59,0.949186027050018,1.10169994831085,0.90200001001358,1.02581000328064
2017-09-12 23:59:59,1.03348004817963,1.20824003219605,0.987631976604462,1.03568005561829
2017-09-13 23:59:59,1.04289996623993,1.04289996623993,0.880240976810455,0.937204003334045
2017-09-14 23:59:59,0.937870025634766,0.950177013874054,0.673482000827789,0.678784012794495
2017-09-15 23:59:59,0.683305025100708,0.849216997623444,0.526754975318909,0.799709022045136
2017-09-16 23:59:59,0.808055996894836,0.927196979522705,0.746113002300262,0.804198026657105
2017-09-17 23:59:59,0.80342298746109,0.814796984195709,0.733744978904724,0.789588987827301
2017-09-18 23:59:59,0.789565026760101,0.937029004096985,0.787603974342346,0.909201979637146
2017-09-19 23:59:59,0.907397985458374,0.90913200378418,0.787653028964996,0.802425026893616
2017-09-20 23:59:59,0.815032005310059,0.816384017467499,0.743676006793976,0.747889995574951
2017-09-21 23:59:59,0.76401299238205,0.781774997711182,0.68428099155426,0.702139973640442
2017-09-22 23:59:59,0.69887101650238,0.740154027938843,0.683260023593903,0.715892970561981
2017-09-23 23:59:59,0.717195987701416,0.777400016784668,0.707844972610474,0.770964980125427
2017-09-24 23:59:59,0.775803983211517,0.788347005844116,0.736221015453339,0.783267974853516
2017-09-25 23:59:59,0.784244000911713,0.936568021774292,0.773316025733948,0.917059004306793
2017-09-26 23:59:59,0.918922007083893,0.940082013607025,0.859211981296539,0.86074697971344
2017-09-27 23:59:59,0.855697989463806,1.20138001441956,0.855697989463806,1.14365994930267
2017-09-28 23:59:59,1.14842998981476,1.43306994438171,1.1450799703598,1.37787997722626
2017-09-29 23:59:59,1.36697995662689,1.36697995662689,1.13546001911163,1.26624000072479
2017-09-30 23:59:59,1.26999998092651,1.30771994590759,1.22801995277405,1.28357994556427
2017-10-01 23:59:59,1.28418004512787,1.52894997596741,1.25989997386932,1.52653002738953
2017-10-02 23:59:59,1.52662003040314,1.98286998271942,1.51344001293182,1.96466994285584
2017-10-03 23:59:59,1.96782994270325,2.03294992446899,1.67165005207062,1.82070004940033
2017-10-04 23:59:59,1.85150003433228,1.85747003555298,1.51766002178192,1.60148000717163
2017-10-05 23:59:59,1.63498997688293,1.73519003391266,1.4169499874115,1.67849004268646
2017-10-06 23:59:59,1.6773099899292,1.71358001232147,1.53424000740051,1.57991003990173
2017-10-07 23:59:59,1.605260014534,1.605260014534,1.50057995319366,1.58424997329712
2017-10-08 23:59:59,1.57617998123169,1.60407996177673,1.21722996234894,1.21722996234894
2017-10-09 23:59:59,1.2077100276947,1.57743000984192,1.2077100276947,1.40377998352051
2017-10-10 23:59:59,1.43106997013092,1.46911001205444,1.34286999702454,1.39336001873016
2017-10-11 23:59:59,1.39944005012512,1.45615994930267,1.37799000740051,1.43373000621796
2017-10-12 23:59:59,1.42996001243591,1.44018995761871,1.28263998031616,1.34376001358032
2017-10-13 23:59:59,1.33650994300842,1.51165997982025,1.18349003791809,1.43547999858856
2017-10-14 23:59:59,1.46932005882263,1.53819000720978,1.40701997280121,1.53819000720978
2017-10-15 23:59:59,1.49512994289398,1.67940998077393,1.40775001049042,1.55843997001648
2017-10-16 23:59:59,1.55598998069763,1.59992003440857,1.39070999622345,1.4407000541687
2017-10-17 23:59:59,1.43768000602722,1.47354996204376,1.35600996017456,1.38995003700256
2017-10-18 23:59:59,1.39350998401642,1.42086005210876,1.20836997032166,1.32755994796753
2017-10-19 23:59:59,1.32868003845215,1.35361003875732,1.24917995929718,1.28461003303528
2017-10-20 23:59:59,1.28325998783112,1.37281000614166,1.21926999092102,1.24191999435425
2017-10-21 23:59:59,1.23734998703003,1.26935005187988,1.17025995254517,1.2540500164032
2017-10-22 23:59:59,1.25530004501343,1.29945003986359,1.18347001075745,1.21377003192902
2017-10-23 23:59:59,1.23135995864868,1.27810001373291,1.09605002403259,1.18373000621796
2017-10-24 23:59:59,1.17692995071411,1.37906002998352,1.13627994060516,1.24843001365662
2017-10-25 23:59:59,1.24340999126434,1.2692699432373,1.17147994041443,1.25277996063232
2017-10-26 23:59:59,1.26096999645233,1.26096999645233,1.09816002845764,1.20860004425049
2017-10-27 23:59:59,1.20875000953674,1.21728003025055,1.10711002349854,1.17418003082275
2017-10-28 23:59:59,1.18092000484467,1.20429003238678,1.13980996608734,1.15257000923157
2017-10-29 23:59:59,1.17836999893188,1.26073002815247,1.1588499546051,1.24123001098633
2017-10-30 23:59:59,1.23336005210876,1.35859000682831,1.20346999168396,1.31227004528046
2017-10-31 23:59:59,1.3359500169754,1.41038000583649,1.27113997936249,1.31289005279541
2017-11-01 23:59:59,1.33516001701355,1.33516001701355,1.21805000305176,1.26154005527496
2017-11-02 23:59:59,1.26024997234344,1.3724399805069,1.19561994075775,1.29963004589081
2017-11-03 23:59:59,1.29455995559692,1.48037004470825,1.29455995559692,1.45922005176544
2017-11-04 23:59:59,1.45597994327545,1.69992995262146,1.39892995357513,1.63719999790192
2017-11-05 23:59:59,1.63718998432159,1.63718998432159,1.45524001121521,1.52165997028351
2017-11-06 23:59:59,1.52878999710083,1.66504001617432,1.48067998886108,1.5697900056839
2017-11-07 23:59:59,1.56909000873566,1.81818997859955,1.55121004581451,1.80643999576569
2017-11-08 23:59:59,1.7990700006485,2.05518007278442,1.77746999263763,2.03101992607117
2017-11-09 23:59:59,2.05313992500305,2.17423009872437,1.89393997192383,1.99076998233795
2017-11-10 23:59:59,2.00773000717163,2.06946992874145,1.64478003978729,1.79683995246887
2017-11-11 23:59:59,1.7862800359726,1.91775000095367,1.61428999900818,1.67046999931335
2017-11-12 23:59:59,1.66888999938965,1.67279994487762,1.46256005764008,1.51969003677368
2017-11-13 23:59:59,1.52601003646851,1.73502004146576,1.51760005950928,1.68661999702454
2017-11-14 23:59:59,1.68928003311157,1.73537003993988,1.56826996803284,1.59257996082306
2017-11-15 23:59:59,1.58776998519897,1.62497997283936,1.49549996852875,1.53044998645782
2017-11-16 23:59:59,1.5561900138855,1.68221998214722,1.53689002990723,1.57791996002197
2017-11-17 23:59:59,1.58004999160767,1.58265995979309,1.49530005455017,1.5103600025177
2017-11-18 23:59:59,1.51136004924774,1.67677998542786,1.49822998046875,1.67432999610901
2017-11-19 23:59:59,1.67335999011993,1.7012300491333,1.56780004501343,1.61377000808716
2017-11-20 23:59:59,1.62558996677399,1.66065001487732,1.55560994148254,1.62444996833801
2017-11-21 23:59:59,1.65816998481751,1.65966999530792,1.54983997344971,1.57405996322632
2017-11-22 23:59:59,1.59048998355865,1.62136995792389,1.55823004245758,1.61175000667572
2017-11-23 23:59:59,1.61059999465942,1.61668002605438,1.53759002685547,1.54869997501373
2017-11-24 23:59:59,1.56953001022339,1.82018005847931,1.55558001995087,1.71771001815796
2017-11-25 23:59:59,1.71696996688843,1.95764005184174,1.69396996498108,1.87387001514435
2017-11-26 23:59:59,1.894739985466,1.93531000614166,1.826740026474,1.8531299829483
2017-11-27 23:59:59,1.87083005905151,1.94727003574371,1.78963005542755,1.94298005104065
2017-11-28 23:59:59,1.95885002613068,1.95885002613068,1.86803996562958,1.91710996627808
2017-11-29 23:59:59,1.92434000968933,2.05158996582031,1.68316996097565,1.75153005123138
2017-11-30 23:59:59,1.76144003868103,2.0529100894928,1.76144003868103,1.99697005748749
2017-12-01 23:59:59,1.99695003032684,2.13701009750366,1.92297005653381,2.07023000717163
2017-12-02 23:59:59,2.07705998420715,2.1156599521637,1.99688994884491,2.0841600894928
2017-12-03 23:59:59,2.08541011810303,2.38115000724792,2.05418992042541,2.22725009918213
2017-12-04 23:59:59,2.25809001922607,2.57702994346619,2.25809001922607,2.49167990684509
2017-12-05 23:59:59,2.50181007385254,2.73179006576538,2.50181007385254,2.59529995918274
2017-12-06 23:59:59,2.58043003082275,2.77881002426147,2.34588003158569,2.58769011497498
2017-12-07 23:59:59,2.54940009117126,2.9144299030304,2.48942995071411,2.77994990348816
2017-12-08 23:59:59,2.76609992980957,2.86898994445801,2.25956988334656,2.83067011833191
2017-12-09 23:59:59,2.82602000236511,2.86734008789062,2.33034992218018,2.61043000221252
2017-12-10 23:59:59,2.66133999824524,2.69544005393982,2.21169996261597,2.48337006568909
2017-12-11 23:59:59,2.51302003860474,2.8244800567627,2.50335001945496,2.70665001869202
2017-12-12 23:59:59,2.72644996643066,2.77830004692078,2.61343002319336,2.68475008010864
2017-12-13 23:59:59,2.68707990646362,2.87505006790161,2.57143998146057,2.77810001373291
2017-12-14 23:59:59,2.77343988418579,3.15874004364014,2.77266001701355,3.15874004364014
2017-12-15 23:59:59,3.15669989585876,4.41125011444092,3.14281988143921,3.99615001678467
2017-12-16 23:59:59,4.16846990585327,4.72540998458862,3.91840004920959,4.66464996337891
2017-12-17 23:59:59,4.66934013366699,6.7504301071167,4.66934013366699,5.75672006607056
2017-12-18 23:59:59,5.79239988327026,6.22132015228272,5.28097009658814,5.61584997177124
2017-12-19 23:59:59,5.64699983596802,6.5453200340271,5.57976007461548,5.79232978820801
2017-12-20 23:59:59,5.78863000869751,5.78863000869751,4.93316984176636,5.17620992660522
2017-12-21 23:59:59,5.18490982055664,5.69816017150879,4.81414985656738,5.18000984191895
2017-12-22 23:59:59,5.20546007156372,5.21273994445801,3.51330995559692,4.33615016937256
2017-12-23 23:59:59,4.39495992660522,5.1345100402832,4.30761003494263,4.83926010131836
2017-12-24 23:59:59,4.74183988571167,5.28567981719971,4.19864988327026,5.28567981719971
2017-12-25 23:59:59,5.30857992172241,6.95522022247314,5.25053977966309,6.56000995635986
2017-12-26 23:59:59,6.55927991867065,10.6220998764038,6.49637985229492,9.02941989898682
2017-12-27 23:59:59,9.25426006317139,11.3022003173828,8.48659038543701,10.1070003509521
2017-12-28 23:59:59,10.1262998580933,10.1963996887207,8.14927959442139,9.32141017913818
2017-12-29 23:59:59,9.31861972808838,9.53485012054443,8.53682041168213,8.80760002136231
2017-12-30 23:59:59,8.71376991271973,8.76109981536865,7.18794012069702,7.84101009368897
2017-12-31 23:59:59,7.76330995559692,8.83911991119385,7.7089900970459,8.63558006286621
2018-01-01 23:59:59,8.62952995300293,8.70057010650635,7.95921993255615,8.41460990905762
2018-01-02 23:59:59,8.4576997756958,9.12259006500244,8.2171802520752,8.83777046203613
2018-01-03 23:59:59,8.77013969421387,9.58078002929688,8.52917957305908,9.53588008880615
2018-01-04 23:59:59,9.44583988189697,9.53849029541016,8.85412979125977,9.21399021148682
2018-01-05 23:59:59,9.14568042755127,16.7176990509033,9.0946798324585,14.917200088501
2018-01-06 23:59:59,14.8689002990723,23.5081996917725,14.8212003707886,22.7597999572754
2018-01-07 23:59:59,22.769100189209,22.769100189209,18.2425003051758,18.6567993164062
2018-01-08 23:59:59,18.6464996337891,19.2166996002197,15.3471002578735,18.2609004974365
2018-01-09 23:59:59,18.173999786377,20.3202991485596,16.801399230957,17.4118003845215
2018-01-10 23:59:59,17.7078990936279,17.7078990936279,15.1708002090454,17.3908004760742
2018-01-11 23:59:59,17.5666007995605,23.1525001525879,15.2862997055054,21.0426998138428
2018-01-12 23:59:59,21.4757995605469,24.9120998382568,19.9304008483887,22.3162994384766
2018-01-13 23:59:59,22.3453006744385,23.6669006347656,21.3733997344971,22.1744003295898
2018-01-14 23:59:59,22.2534999847412,22.2534999847412,19.1380004882813,20.7772998809814
2018-01-15 23:59:59,20.8003997802734,23.6047992706299,19.3309001922607,19.5646991729736
2018-01-16 23:59:59,19.6340007781982,19.6340007781982,10.4350004196167,13.891900062561
2018-01-17 23:59:59,13.6230001449585,15.5377998352051,9.65534019470215,14.203200340271
2018-01-18 23:59:59,14.250599861145,15.9596004486084,13.5127000808716,14.2804002761841
2018-01-19 23:59:59,14.3106002807617,15.6351003646851,13.9890003204346,14.9406003952026
2018-01-20 23:59:59,15.0341997146606,16.6523990631104,15.0341997146606,16.190299987793
2018-01-21 23:59:59,16.2488994598389,16.2488994598389,13.3591003417969,14.0683002471924
2018-01-22 23:59:59,14.1986999511719,14.4503002166748,11.9146003723145,13.0145998001099
2018-01-23 23:59:59,13.0015001296997,13.9626998901367,11.7849998474121,13.0935001373291
2018-01-24 23:59:59,13.1906003952026,14.1906003952026,12.7891998291016,13.6287002563477
2018-01-25 23:59:59,13.7604999542236,14.1373996734619,13.0649995803833,13.2284002304077
2018-01-26 23:59:59,13.2109003067017,13.5904998779297,12.2946996688843,13.2181997299194
2018-01-27 23:59:59,13.2332000732422,13.4413995742798,12.8942003250122,13.2530002593994
2018-01-28 23:59:59,13.3016996383667,13.8125,13.203800201416,13.5402002334595
2018-01-29 23:59:59,13.5453996658325,13.6726999282837,12.6770000457764,12.7644996643066
2018-01-30 23:59:59,12.7735996246338,12.7735996246338,11.0571002960205,11.2506999969482
2018-01-31 23:59:59,11.2683000564575,11.413200378418,10.5684003829956,11.1450004577637
2018-02-01 23:59:59,11.1782999038696,11.3943996429443,8.70742034912109,9.51583957672119
2018-02-02 23:59:59,9.40795993804932,10.4584999084473,7.21813011169434,9.65229034423828
2018-02-03 23:59:59,9.69666004180908,10.2723999023438,8.61168003082275,9.74967956542969
2018-02-04 23:59:59,9.74563980102539,9.74563980102539,8.10274982452393,8.45864009857178
2018-02-05 23:59:59,8.42753028869629,8.55171966552734,6.12961006164551,6.70502996444702
2018-02-06 23:59:59,6.80627012252808,8.55554008483887,5.59006977081299,8.28884983062744
2018-02-07 23:59:59,8.31527996063232,9.2249698638916,7.35102987289429,8.09500980377197
2018-02-08 23:59:59,8.09372043609619,8.72122001647949,8.09372043609619,8.59549999237061
2018-02-09 23:59:59,8.60665988922119,9.88926982879639,8.34315013885498,9.73046016693115
2018-02-10 23:59:59,9.7327299118042,10.3632001876831,8.84852027893066,9.2559700012207
2018-02-11 23:59:59,9.2008695602417,9.34547996520996,8.14445018768311,8.70491027832031
2018-02-12 23:59:59,8.71144962310791,9.4037504196167,8.71144962310791,9.32246971130371
2018-02-13 23:59:59,9.31766986846924,9.34794044494629,8.77336978912354,8.98678016662598
2018-02-14 23:59:59,9.01591014862061,10.6498003005981,8.9902400970459,10.4006004333496
2018-02-15 23:59:59,10.390700340271,11.2839002609253,10.1012001037598,10.9310998916626
2018-02-16 23:59:59,10.9148998260498,11.2016000747681,10.4294996261597,11.2016000747681
2018-02-17 23:59:59,11.0764999389648,11.8706998825073,10.9527997970581,11.6892995834351
2018-02-18 23:59:59,11.6926002502441,11.7003002166748,10.680100440979,10.7024002075195
2018-02-19 23:59:59,10.6667995452881,11.194899559021,10.65149974823,11.0756998062134
2018-02-20 23:59:59,11.0913000106812,11.1927003860474,9.79339981079102,9.90450954437256
2018-02-21 23:59:59,9.87767028808594,10.1941995620728,9.14725017547607,9.3807897567749
2018-02-22 23:59:59,9.40474033355713,9.80875015258789,8.71296977996826,8.90402984619141
2018-02-23 23:59:59,8.87339973449707,9.73303031921387,8.66057014465332,9.69211006164551
2018-02-24 23:59:59,9.68752002716064,9.83537006378174,8.77797031402588,9.1419095993042
2018-02-25 23:59:59,9.15324020385742,9.49440956115723,8.9425802230835,9.34659957885742
2018-02-26 23:59:59,9.36925983428955,10.0649995803833,9.13014984130859,9.90231990814209
2018-02-27 23:59:59,9.96553039550781,11.0961999893188,9.81859016418457,10.6598997116089
2018-02-28 23:59:59,10.694899559021,11.1828002929688,10.3926000595093,10.4381999969482
2018-03-01 23:59:59,10.4482002258301,10.6714000701904,10.3296003341675,10.5096998214722
2018-03-02 23:59:59,10.4568996429443,10.5403995513916,10.1420001983643,10.2248001098633
2018-03-03 23:59:59,10.2856998443604,10.4455003738403,10.1251001358032,10.2179002761841
2018-03-04 23:59:59,10.207200050354,10.3898000717163,9.90116024017334,10.3480997085571
2018-03-05 23:59:59,10.4038000106812,10.4355001449585,10.1009998321533,10.1105003356934
2018-03-06 23:59:59,10.1548004150391,10.1548004150391,9.15128040313721,9.38438034057617
2018-03-07 23:59:59,9.39529037475586,10.1267995834351,8.23690986633301,9.03487968444824
2018-03-08 23:59:59,9.03567981719971,9.13749027252197,8.11839008331299,8.31044006347656
2018-03-09 23:59:59,8.2613697052002,8.33242034912109,7.17423009872437,8.31307029724121
2018-03-10 23:59:59,8.26712036132813,8.35451030731201,7.63354015350342,7.67165994644165
2018-03-11 23:59:59,7.64874982833862,8.41944980621338,7.38076019287109,8.27237987518311
2018-03-12 23:59:59,8.29911041259766,8.54761981964111,7.7436900138855,8.03927040100098
2018-03-13 23:59:59,7.99896001815796,11.0016002655029,7.90244007110596,10.1152000427246
2018-03-14 23:59:59,10.1300001144409,10.6718997955322,8.5507698059082,8.95921039581299
2018-03-15 23:59:59,8.94456005096436,9.4013204574585,8.41952991485596,9.09908008575439
2018-03-16 23:59:59,9.1325101852417,9.39258003234863,8.63961029052734,9.11131954193115
2018-03-17 23:59:59,9.19896030426025,9.50244045257568,8.66497993469238,8.98773956298828
2018-03-18 23:59:59,8.95742034912109,8.96294975280762,7.85847997665405,8.95184993743897
2018-03-19 23:59:59,9.09000015258789,9.2613697052002,8.49606037139893,8.9927396774292
2018-03-20 23:59:59,8.98717975616455,9.2413501739502,8.65526962280273,9.16092967987061
2018-03-21 23:59:59,9.16654014587402,10.2932996749878,9.08082962036133,9.98200035095215
2018-03-22 23:59:59,10.0284996032715,10.9059000015259,9.57252025604248,10.0663003921509
2018-03-23 23:59:59,10.0497999191284,11.9767999649048,9.53544998168945,11.7376003265381
2018-03-24 23:59:59,11.7061004638672,14.8387002944946,11.6027002334595,13.0890998840332
2018-03-25 23:59:59,13.135199546814,14.2326002120972,12.5685997009277,12.7831001281738
2018-03-26 23:59:59,12.9134998321533,12.9134998321533,10.9570999145508,12.0614004135132
2018-03-27 23:59:59,12.1189002990723,12.233699798584,10.8770999908447,11.5082998275757
2018-03-28 23:59:59,11.5192003250122,12.246000289917,11.3898000717163,11.6403999328613
2018-03-29 23:59:59,11.6961002349854,11.729100227356,10.1726999282837,10.1961002349854
2018-03-30 23:59:59,10.1691999435425,10.7481002807617,9.74429035186768,10.3503999710083
2018-03-31 23:59:59,10.3929004669189,11.3900003433228,10.2868003845215,11.0558996200562
2018-04-01 23:59:59,11.1519002914429,11.2971000671387,10.3782997131348,11.0662002563477
2018-04-02 23:59:59,11.0650997161865,12.6487998962402,11.0151996612549,12.6206998825073
2018-04-03 23:59:59,12.6445999145508,13.953200340271,12.3336000442505,13.3606996536255
2018-04-04 23:59:59,13.2925996780396,13.4407997131348,12.0018997192383,12.1904001235962
2018-04-05 23:59:59,12.1984996795654,12.6234998703003,12.1359996795654,12.4535999298096
2018-04-06 23:59:59,12.4926996231079,12.6430997848511,12.0389003753662,12.2583999633789
2018-04-07 23:59:59,12.2667999267578,12.6305999755859,12.2667999267578,12.4556999206543
2018-04-08 23:59:59,12.5124998092651,12.5124998092651,12.1159000396729,12.117600440979
2018-04-09 23:59:59,12.1208000183105,12.5544996261597,11.6104001998901,11.8683004379272
2018-04-10 23:59:59,11.9055004119873,12.40149974823,11.849100112915,12.0361995697021
2018-04-11 23:59:59,12.041600227356,12.230899810791,11.7789001464844,12.230899810791
2018-04-12 23:59:59,12.4233999252319,12.9525003433228,11.9088001251221,12.9525003433228
2018-04-13 23:59:59,13.1525001525879,13.7621002197266,12.753399848938,13.5368003845215
2018-04-14 23:59:59,13.4547004699707,13.8401002883911,12.9899997711182,13.2444000244141
2018-04-15 23:59:59,13.2978000640869,13.5801000595093,12.9224996566772,13.0587997436523
2018-04-16 23:59:59,13.0473003387451,13.055700302124,12.0845003128052,12.210000038147
2018-04-17 23:59:59,12.2264003753662,12.4589004516602,11.6738996505737,11.7693996429443
2018-04-18 23:59:59,11.7938995361328,12.394700050354,11.5253000259399,12.2756996154785
2018-04-19 23:59:59,12.262900352478,12.4338998794556,12.0403995513916,12.3526000976563
2018-04-20 23:59:59,12.3529996871948,12.7180004119873,11.9293003082275,12.5752000808716
2018-04-21 23:59:59,12.5693998336792,13.6731996536255,12.4372997283936,13.378399848938
2018-04-22 23:59:59,13.3542995452881,13.3542995452881,12.8620004653931,12.8759002685547
2018-04-23 23:59:59,12.8776998519897,13.8252000808716,12.8454999923706,13.6253004074097
2018-04-24 23:59:59,13.6482000350952,15.6246004104614,13.6482000350952,15.2659997940063
2018-04-25 23:59:59,15.2119998931885,15.9259004592896,13.0464000701904,13.2909002304077
2018-04-26 23:59:59,13.3472003936768,14.7088003158569,13.2470998764038,14.6535997390747
2018-04-27 23:59:59,14.646900177002,14.7716999053955,14.1837997436523,14.3290996551514
2018-04-28 23:59:59,14.2831001281738,15.3285999298096,14.2255001068115,15.2000999450684
2018-04-29 23:59:59,15.1641998291016,15.397500038147,14.555700302124,15.0562000274658
2018-04-30 23:59:59,15.0627002716064,15.1567001342773,14.109299659729,14.3121004104614
2018-05-01 23:59:59,14.3145999908447,14.3145999908447,13.614800453186,14.1642999649048
2018-05-02 23:59:59,14.1702003479004,14.4091997146606,13.9404001235962,14.4091997146606
2018-05-03 23:59:59,14.4415998458862,14.7786998748779,14.2114000320435,14.6526002883911
2018-05-04 23:59:59,14.6280002593994,14.6845998764038,14.2445001602173,14.3295001983643
2018-05-05 23:59:59,14.319299697876,14.5031995773315,14.2118997573853,14.3687000274658
2018-05-06 23:59:59,14.3622999191284,14.7992000579834,13.6763000488281,13.9426002502441
2018-05-07 23:59:59,13.9390001296997,13.9700002670288,12.9945001602173,13.7025003433228
2018-05-08 23:59:59,13.7046003341675,13.9228000640869,13.1482000350952,13.5290002822876
2018-05-09 23:59:59,13.5244998931885,14.8128995895386,13.0798997879028,14.6602001190186
2018-05-10 23:59:59,14.6750001907349,15.045599937439,13.8184003829956,13.8184003829956
2018-05-11 23:59:59,13.8804998397827,14.0940999984741,12.5895004272461,12.9939002990723
2018-05-12 23:59:59,12.9727001190186,13.1471996307373,12.2538995742798,12.9439001083374
2018-05-13 23:59:59,13.0080003738403,13.5539999008179,12.7430000305176,13.1187000274658
2018-05-14 23:59:59,13.1583003997803,13.1653003692627,12.3563995361328,12.8706998825073
2018-05-15 23:59:59,12.8538999557495,13.2722997665405,12.5143995285034,12.5677995681763
2018-05-16 23:59:59,12.5580997467041,12.5673999786377,11.9511003494263,12.2604999542236
2018-05-17 23:59:59,12.3156003952026,12.9709997177124,12.2735996246338,12.4650001525879
2018-05-18 23:59:59,12.3613996505737,16.2205009460449,12.0530996322632,15.1353998184204
2018-05-19 23:59:59,15.1345996856689,15.621000289917,13.993200302124,14.2456998825073
2018-05-20 23:59:59,14.3501996994019,14.3689002990723,13.6852998733521,14.1177997589111
2018-05-21 23:59:59,14.1253995895386,14.7878999710083,13.8166999816895,14.7222995758057
2018-05-22 23:59:59,14.5708999633789,14.8351001739502,13.7491998672485,13.9254999160767
2018-05-23 23:59:59,13.8528995513916,13.9252004623413,12.3343000411987,12.62619972229
2018-05-24 23:59:59,12.6099996566772,13.190899848938,12.2014999389648,13.0003004074097
2018-05-25 23:59:59,13.032600402832,13.3705997467041,12.6352996826172,13.0080003738403
2018-05-26 23:59:59,12.9630002975464,13.1963996887207,12.6958999633789,12.7590999603272
2018-05-27 23:59:59,12.7856998443604,12.7923002243042,12.3290996551514,12.6057996749878
2018-05-28 23:59:59,12.5995998382568,12.752799987793,11.7031002044678,11.8943004608154
2018-05-29 23:59:59,11.9554996490479,12.6752004623413,11.7671003341675,12.5717000961304
2018-05-30 23:59:59,12.6084003448486,12.7968997955322,12.2739000320435,12.5708999633789
2018-05-31 23:59:59,12.5618000030518,14.2194004058838,12.413800239563,14.1901998519897
2018-06-01 23:59:59,14.2517004013062,14.4113998413086,13.7892999649048,14.2407999038696
